"tag" "date" "stage" "origin" "fork_length_mm" "action"
"1621" "1621" 2022-05-10 "facility" "hatch" NA "tag"
"1622" "1622" 2022-05-10 "facility" "hatch" NA "tag"
"1623" "1623" 2022-05-10 "facility" "hatch" NA "tag"
"1624" "1624" 2022-05-10 "facility" "hatch" NA "tag"
"1625" "1625" 2022-05-10 "facility" "hatch" NA "tag"
"1626" "1626" 2022-05-10 "facility" "hatch" NA "tag"
"1627" "1627" 2022-05-10 "facility" "hatch" NA "tag"
"1628" "1628" 2022-05-10 "facility" "hatch" NA "tag"
"1629" "1629" 2022-05-10 "facility" "hatch" NA "tag"
"1630" "1630" 2022-05-10 "facility" "hatch" NA "tag"
"1631" "1631" 2022-05-10 "facility" "hatch" NA "tag"
"1632" "1632" 2022-05-10 "facility" "hatch" NA "tag"
"1633" "1633" 2022-05-10 "facility" "hatch" NA "tag"
"1634" "1634" 2022-05-10 "facility" "hatch" NA "tag"
"1635" "1635" 2022-05-10 "facility" "hatch" NA "tag"
"1636" "1636" 2022-05-10 "facility" "hatch" NA "tag"
"1637" "1637" 2022-05-10 "facility" "hatch" NA "tag"
"1638" "1638" 2022-05-10 "facility" "hatch" NA "tag"
"1639" "1639" 2022-05-10 "facility" "hatch" NA "tag"
"1640" "1640" 2022-05-10 "facility" "hatch" NA "tag"
"1641" "1641" 2022-05-10 "facility" "hatch" NA "tag"
"1642" "1642" 2022-05-10 "facility" "hatch" NA "tag"
"1643" "1643" 2022-05-10 "facility" "hatch" NA "tag"
"1644" "1644" 2022-05-10 "facility" "hatch" NA "tag"
"1645" "1645" 2022-05-10 "facility" "hatch" NA "tag"
"1646" "1646" 2022-05-10 "facility" "hatch" NA "tag"
"1647" "1647" 2022-05-10 "facility" "hatch" NA "tag"
"1648" "1648" 2022-05-10 "facility" "hatch" NA "tag"
"1649" "1649" 2022-05-10 "facility" "hatch" NA "tag"
"1650" "1650" 2022-05-10 "facility" "hatch" NA "tag"
"1651" "1651" 2022-05-10 "facility" "hatch" NA "tag"
"1652" "1652" 2022-05-10 "facility" "hatch" NA "tag"
"1653" "1653" 2022-05-10 "facility" "hatch" NA "tag"
"1654" "1654" 2022-05-10 "facility" "hatch" NA "tag"
"1655" "1655" 2022-05-10 "facility" "hatch" NA "tag"
"1656" "1656" 2022-05-10 "facility" "hatch" NA "tag"
"1657" "1657" 2022-05-10 "facility" "hatch" NA "tag"
"1658" "1658" 2022-05-10 "facility" "hatch" NA "tag"
"1659" "1659" 2022-05-10 "facility" "hatch" NA "tag"
"1660" "1660" 2022-05-10 "facility" "hatch" NA "tag"
"1661" "1661" 2022-05-10 "facility" "hatch" NA "tag"
"1662" "1662" 2022-05-10 "facility" "hatch" NA "tag"
"1663" "1663" 2022-05-10 "facility" "hatch" NA "tag"
"1664" "1664" 2022-05-10 "facility" "hatch" NA "tag"
"1665" "1665" 2022-05-10 "facility" "hatch" NA "tag"
"1666" "1666" 2022-05-10 "facility" "hatch" NA "tag"
"1667" "1667" 2022-05-10 "facility" "hatch" NA "tag"
"1668" "1668" 2022-05-10 "facility" "hatch" NA "tag"
"1669" "1669" 2022-05-10 "facility" "hatch" NA "tag"
"1670" "1670" 2022-05-10 "facility" "hatch" NA "tag"
"1671" "1671" 2022-05-10 "facility" "hatch" NA "tag"
"1672" "1672" 2022-05-10 "facility" "hatch" NA "tag"
"1673" "1673" 2022-05-10 "facility" "hatch" NA "tag"
"1674" "1674" 2022-05-10 "facility" "hatch" NA "tag"
"1675" "1675" 2022-05-10 "facility" "hatch" NA "tag"
"1676" "1676" 2022-05-10 "facility" "hatch" NA "tag"
"1677" "1677" 2022-05-10 "facility" "hatch" NA "tag"
"1678" "1678" 2022-05-10 "facility" "hatch" NA "tag"
"1679" "1679" 2022-05-10 "facility" "hatch" NA "tag"
"1680" "1680" 2022-05-10 "facility" "hatch" NA "tag"
"1681" "1681" 2022-05-10 "facility" "hatch" NA "tag"
"1682" "1682" 2022-05-10 "facility" "hatch" NA "tag"
"1683" "1683" 2022-05-10 "facility" "hatch" NA "tag"
"1684" "1684" 2022-05-10 "facility" "hatch" NA "tag"
"1685" "1685" 2022-05-10 "facility" "hatch" NA "tag"
"1686" "1686" 2022-05-10 "facility" "hatch" NA "tag"
"1687" "1687" 2022-05-10 "facility" "hatch" NA "tag"
"1688" "1688" 2022-05-10 "facility" "hatch" NA "tag"
"1689" "1689" 2022-05-10 "facility" "hatch" NA "tag"
"1690" "1690" 2022-05-10 "facility" "hatch" NA "tag"
"1691" "1691" 2022-05-10 "facility" "hatch" NA "tag"
"1692" "1692" 2022-05-10 "facility" "hatch" NA "tag"
"1693" "1693" 2022-05-10 "facility" "hatch" NA "tag"
"1694" "1694" 2022-05-10 "facility" "hatch" NA "tag"
"1695" "1695" 2022-05-10 "facility" "hatch" NA "tag"
"1696" "1696" 2022-05-10 "facility" "hatch" NA "tag"
"1697" "1697" 2022-05-10 "facility" "hatch" NA "tag"
"1698" "1698" 2022-05-10 "facility" "hatch" NA "tag"
"1699" "1699" 2022-05-10 "facility" "hatch" NA "tag"
"1700" "1700" 2022-05-10 "facility" "hatch" NA "tag"
"1701" "1701" 2022-05-10 "facility" "hatch" NA "tag"
"1702" "1702" 2022-05-10 "facility" "hatch" NA "tag"
"1703" "1703" 2022-05-10 "facility" "hatch" NA "tag"
"1704" "1704" 2022-05-10 "facility" "hatch" NA "tag"
"1705" "1705" 2022-05-10 "facility" "hatch" NA "tag"
"1706" "1706" 2022-05-10 "facility" "hatch" NA "tag"
"1707" "1707" 2022-05-10 "facility" "hatch" NA "tag"
"1708" "1708" 2022-05-10 "facility" "hatch" NA "tag"
"1709" "1709" 2022-05-10 "facility" "hatch" NA "tag"
"1710" "1710" 2022-05-10 "facility" "hatch" NA "tag"
"1711" "1711" 2022-05-10 "facility" "hatch" NA "tag"
"1712" "1712" 2022-05-10 "facility" "hatch" NA "tag"
"1713" "1713" 2022-05-10 "facility" "hatch" NA "tag"
"1714" "1714" 2022-05-10 "facility" "hatch" NA "tag"
"1715" "1715" 2022-05-10 "facility" "hatch" NA "tag"
"1716" "1716" 2022-05-10 "facility" "hatch" NA "tag"
"1717" "1717" 2022-05-10 "facility" "hatch" NA "tag"
"1718" "1718" 2022-05-10 "facility" "hatch" NA "tag"
"1719" "1719" 2022-05-10 "facility" "hatch" NA "tag"
"1720" "1720" 2022-05-10 "facility" "hatch" NA "tag"
"1721" "1721" 2022-05-10 "facility" "hatch" NA "tag"
"1722" "1722" 2022-05-10 "facility" "hatch" NA "tag"
"1723" "1723" 2022-05-10 "facility" "hatch" NA "tag"
"1724" "1724" 2022-05-10 "facility" "hatch" NA "tag"
"1725" "1725" 2022-05-10 "facility" "hatch" NA "tag"
"1726" "1726" 2022-05-10 "facility" "hatch" NA "tag"
"1727" "1727" 2022-05-10 "facility" "hatch" NA "tag"
"1728" "1728" 2022-05-10 "facility" "hatch" NA "tag"
"1729" "1729" 2022-05-10 "facility" "hatch" NA "tag"
"1730" "1730" 2022-05-10 "facility" "hatch" NA "tag"
"1731" "1731" 2022-05-10 "facility" "hatch" NA "tag"
"1732" "1732" 2022-05-10 "facility" "hatch" NA "tag"
"1733" "1733" 2022-05-10 "facility" "hatch" NA "tag"
"1734" "1734" 2022-05-10 "facility" "hatch" NA "tag"
"1735" "1735" 2022-05-10 "facility" "hatch" NA "tag"
"1736" "1736" 2022-05-10 "facility" "hatch" NA "tag"
"1737" "1737" 2022-05-10 "facility" "hatch" NA "tag"
"1738" "1738" 2022-05-10 "facility" "hatch" NA "tag"
"1739" "1739" 2022-05-10 "facility" "hatch" NA "tag"
"1740" "1740" 2022-05-10 "facility" "hatch" NA "tag"
"1741" "1741" 2022-05-10 "facility" "hatch" NA "tag"
"1742" "1742" 2022-05-10 "facility" "hatch" NA "tag"
"1743" "1743" 2022-05-10 "facility" "hatch" NA "tag"
"1744" "1744" 2022-05-10 "facility" "hatch" NA "tag"
"1745" "1745" 2022-05-10 "facility" "hatch" NA "tag"
"1746" "1746" 2022-05-10 "facility" "hatch" NA "tag"
"1747" "1747" 2022-05-10 "facility" "hatch" NA "tag"
"1748" "1748" 2022-05-10 "facility" "hatch" NA "tag"
"1749" "1749" 2022-05-10 "facility" "hatch" NA "tag"
"1750" "1750" 2022-05-10 "facility" "hatch" NA "tag"
"1751" "1751" 2022-05-10 "facility" "hatch" NA "tag"
"1752" "1752" 2022-05-10 "facility" "hatch" NA "tag"
"1753" "1753" 2022-05-10 "facility" "hatch" NA "tag"
"1754" "1754" 2022-05-10 "facility" "hatch" NA "tag"
"1755" "1755" 2022-05-10 "facility" "hatch" NA "tag"
"1756" "1756" 2022-05-10 "facility" "hatch" NA "tag"
"1757" "1757" 2022-05-10 "facility" "hatch" NA "tag"
"1758" "1758" 2022-05-10 "facility" "hatch" NA "tag"
"1759" "1759" 2022-05-10 "facility" "hatch" NA "tag"
"1760" "1760" 2022-05-10 "facility" "hatch" NA "tag"
"1761" "1761" 2022-05-10 "facility" "hatch" NA "tag"
"1762" "1762" 2022-05-10 "facility" "hatch" NA "tag"
"1763" "1763" 2022-05-10 "facility" "hatch" NA "tag"
"1764" "1764" 2022-05-10 "facility" "hatch" NA "tag"
"1765" "1765" 2022-05-10 "facility" "hatch" NA "tag"
"1766" "1766" 2022-05-10 "facility" "hatch" NA "tag"
"1767" "1767" 2022-05-10 "facility" "hatch" NA "tag"
"1768" "1768" 2022-05-10 "facility" "hatch" NA "tag"
"1769" "1769" 2022-05-10 "facility" "hatch" NA "tag"
"1770" "1770" 2022-05-10 "facility" "hatch" NA "tag"
"1771" "1771" 2022-05-10 "facility" "hatch" NA "tag"
"1772" "1772" 2022-05-10 "facility" "hatch" NA "tag"
"1773" "1773" 2022-05-10 "facility" "hatch" NA "tag"
"1774" "1774" 2022-05-10 "facility" "hatch" NA "tag"
"1775" "1775" 2022-05-10 "facility" "hatch" NA "tag"
"1776" "1776" 2022-05-10 "facility" "hatch" NA "tag"
"1777" "1777" 2022-05-10 "facility" "hatch" NA "tag"
"1778" "1778" 2022-05-10 "facility" "hatch" NA "tag"
"1779" "1779" 2022-05-10 "facility" "hatch" NA "tag"
"1780" "1780" 2022-05-10 "facility" "hatch" NA "tag"
"1781" "1781" 2022-05-10 "facility" "hatch" NA "tag"
"1782" "1782" 2022-05-10 "facility" "hatch" NA "tag"
"1783" "1783" 2022-05-10 "facility" "hatch" NA "tag"
"1784" "1784" 2022-05-10 "facility" "hatch" NA "tag"
"1785" "1785" 2022-05-10 "facility" "hatch" NA "tag"
"1786" "1786" 2022-05-10 "facility" "hatch" NA "tag"
"1787" "1787" 2022-05-10 "facility" "hatch" NA "tag"
"1788" "1788" 2022-05-10 "facility" "hatch" NA "tag"
"1789" "1789" 2022-05-10 "facility" "hatch" NA "tag"
"1790" "1790" 2022-05-10 "facility" "hatch" NA "tag"
"1791" "1791" 2022-05-10 "facility" "hatch" NA "tag"
"1792" "1792" 2022-05-10 "facility" "hatch" NA "tag"
"1793" "1793" 2022-05-10 "facility" "hatch" NA "tag"
"1794" "1794" 2022-05-10 "facility" "hatch" NA "tag"
"1795" "1795" 2022-05-10 "facility" "hatch" NA "tag"
"1796" "1796" 2022-05-10 "facility" "hatch" NA "tag"
"1797" "1797" 2022-05-10 "facility" "hatch" NA "tag"
"1798" "1798" 2022-05-10 "facility" "hatch" NA "tag"
"1799" "1799" 2022-05-10 "facility" "hatch" NA "tag"
"1800" "1800" 2022-05-10 "facility" "hatch" NA "tag"
"1801" "1801" 2022-05-10 "facility" "hatch" NA "tag"
"1802" "1802" 2022-05-10 "facility" "hatch" NA "tag"
"1803" "1803" 2022-05-10 "facility" "hatch" NA "tag"
"1804" "1804" 2022-05-10 "facility" "hatch" NA "tag"
"1805" "1805" 2022-05-10 "facility" "hatch" NA "tag"
"1806" "1806" 2022-05-10 "facility" "hatch" NA "tag"
"1807" "1807" 2022-05-10 "facility" "hatch" NA "tag"
"1808" "1808" 2022-05-10 "facility" "hatch" NA "tag"
"1809" "1809" 2022-05-10 "facility" "hatch" NA "tag"
"1810" "1810" 2022-05-10 "facility" "hatch" NA "tag"
"1811" "1811" 2022-05-10 "facility" "hatch" NA "tag"
"1812" "1812" 2022-05-10 "facility" "hatch" NA "tag"
"1813" "1813" 2022-05-10 "facility" "hatch" NA "tag"
"1814" "1814" 2022-05-10 "facility" "hatch" NA "tag"
"1815" "1815" 2022-05-10 "facility" "hatch" NA "tag"
"1816" "1816" 2022-05-10 "facility" "hatch" NA "tag"
"1817" "1817" 2022-05-10 "facility" "hatch" NA "tag"
"1818" "1818" 2022-05-10 "facility" "hatch" NA "tag"
"1819" "1819" 2022-05-10 "facility" "hatch" NA "tag"
"1820" "1820" 2022-05-10 "facility" "hatch" NA "tag"
"1821" "1821" 2022-05-10 "facility" "hatch" NA "tag"
"1822" "1822" 2022-05-10 "facility" "hatch" NA "tag"
"1823" "1823" 2022-05-10 "facility" "hatch" NA "tag"
"1824" "1824" 2022-05-10 "facility" "hatch" NA "tag"
"1825" "1825" 2022-05-10 "facility" "hatch" NA "tag"
"1826" "1826" 2022-05-10 "facility" "hatch" NA "tag"
"1827" "1827" 2022-05-10 "facility" "hatch" NA "tag"
"1828" "1828" 2022-05-10 "facility" "hatch" NA "tag"
"1829" "1829" 2022-05-10 "facility" "hatch" NA "tag"
"1830" "1830" 2022-05-10 "facility" "hatch" NA "tag"
"1831" "1831" 2022-05-10 "facility" "hatch" NA "tag"
"1832" "1832" 2022-05-10 "facility" "hatch" NA "tag"
"1833" "1833" 2022-05-10 "facility" "hatch" NA "tag"
"1834" "1834" 2022-05-10 "facility" "hatch" NA "tag"
"1835" "1835" 2022-05-10 "facility" "hatch" NA "tag"
"1836" "1836" 2022-05-10 "facility" "hatch" NA "tag"
"1837" "1837" 2022-05-10 "facility" "hatch" NA "tag"
"1838" "1838" 2022-05-10 "facility" "hatch" NA "tag"
"1839" "1839" 2022-05-10 "facility" "hatch" NA "tag"
"1840" "1840" 2022-05-10 "facility" "hatch" NA "tag"
"1841" "1841" 2022-05-10 "facility" "hatch" NA "tag"
"1842" "1842" 2022-05-10 "facility" "hatch" NA "tag"
"1843" "1843" 2022-05-10 "facility" "hatch" NA "tag"
"1844" "1844" 2022-05-10 "facility" "hatch" NA "tag"
"1845" "1845" 2022-05-10 "facility" "hatch" NA "tag"
"1846" "1846" 2022-05-10 "facility" "hatch" NA "tag"
"1847" "1847" 2022-05-10 "facility" "hatch" NA "tag"
"1848" "1848" 2022-05-10 "facility" "hatch" NA "tag"
"1849" "1849" 2022-05-10 "facility" "hatch" NA "tag"
"1850" "1850" 2022-05-10 "facility" "hatch" NA "tag"
"1851" "1851" 2022-05-10 "facility" "hatch" NA "tag"
"1852" "1852" 2022-05-10 "facility" "hatch" NA "tag"
"1853" "1853" 2022-05-10 "facility" "hatch" NA "tag"
"1854" "1854" 2022-05-10 "facility" "hatch" NA "tag"
"1855" "1855" 2022-05-10 "facility" "hatch" NA "tag"
"1856" "1856" 2022-05-10 "facility" "hatch" NA "tag"
"1857" "1857" 2022-05-10 "facility" "hatch" NA "tag"
"1858" "1858" 2022-05-10 "facility" "hatch" NA "tag"
"1859" "1859" 2022-05-10 "facility" "hatch" NA "tag"
"1860" "1860" 2022-05-10 "facility" "hatch" NA "tag"
"1861" "1861" 2022-05-10 "facility" "hatch" NA "tag"
"1862" "1862" 2022-05-10 "facility" "hatch" NA "tag"
"1863" "1863" 2022-05-10 "facility" "hatch" NA "tag"
"1864" "1864" 2022-05-10 "facility" "hatch" NA "tag"
"1865" "1865" 2022-05-10 "facility" "hatch" NA "tag"
"1866" "1866" 2022-05-10 "facility" "hatch" NA "tag"
"1867" "1867" 2022-05-10 "facility" "hatch" NA "tag"
"1868" "1868" 2022-05-10 "facility" "hatch" NA "tag"
"1869" "1869" 2022-05-10 "facility" "hatch" NA "tag"
"1870" "1870" 2022-05-10 "facility" "hatch" NA "tag"
"1871" "1871" 2022-05-10 "facility" "hatch" NA "tag"
"1872" "1872" 2022-05-10 "facility" "hatch" NA "tag"
"1873" "1873" 2022-05-10 "facility" "hatch" NA "tag"
"1874" "1874" 2022-05-10 "facility" "hatch" NA "tag"
"1875" "1875" 2022-05-10 "facility" "hatch" NA "tag"
"1876" "1876" 2022-05-10 "facility" "hatch" NA "tag"
"1877" "1877" 2022-05-10 "facility" "hatch" NA "tag"
"1878" "1878" 2022-05-10 "facility" "hatch" NA "tag"
"1879" "1879" 2022-05-10 "facility" "hatch" NA "tag"
"1880" "1880" 2022-05-10 "facility" "hatch" NA "tag"
"1881" "1881" 2022-05-10 "facility" "hatch" NA "tag"
"1882" "1882" 2022-05-10 "facility" "hatch" NA "tag"
"1883" "1883" 2022-05-10 "facility" "hatch" NA "tag"
"1884" "1884" 2022-05-10 "facility" "hatch" NA "tag"
"1885" "1885" 2022-05-10 "facility" "hatch" NA "tag"
"1886" "1886" 2022-05-10 "facility" "hatch" NA "tag"
"1887" "1887" 2022-05-10 "facility" "hatch" NA "tag"
"1888" "1888" 2022-05-10 "facility" "hatch" NA "tag"
"1889" "1889" 2022-05-10 "facility" "hatch" NA "tag"
"1890" "1890" 2022-05-10 "facility" "hatch" NA "tag"
"1891" "1891" 2022-05-10 "facility" "hatch" NA "tag"
"1892" "1892" 2022-05-10 "facility" "hatch" NA "tag"
"1893" "1893" 2022-05-10 "facility" "hatch" NA "tag"
"1894" "1894" 2022-05-10 "facility" "hatch" NA "tag"
"1895" "1895" 2022-05-10 "facility" "hatch" NA "tag"
"1896" "1896" 2022-05-10 "facility" "hatch" NA "tag"
"1897" "1897" 2022-05-10 "facility" "hatch" NA "tag"
"1898" "1898" 2022-05-10 "facility" "hatch" NA "tag"
"1899" "1899" 2022-05-10 "facility" "hatch" NA "tag"
"1900" "1900" 2022-05-10 "facility" "hatch" NA "tag"
"1901" "1901" 2022-05-10 "facility" "hatch" NA "tag"
"1902" "1902" 2022-05-10 "facility" "hatch" NA "tag"
"1903" "1903" 2022-05-10 "facility" "hatch" NA "tag"
"1904" "1904" 2022-05-10 "facility" "hatch" NA "tag"
"1905" "1905" 2022-05-10 "facility" "hatch" NA "tag"
"1906" "1906" 2022-05-10 "facility" "hatch" NA "tag"
"1907" "1907" 2022-05-10 "facility" "hatch" NA "tag"
"1908" "1908" 2022-05-10 "facility" "hatch" NA "tag"
"1909" "1909" 2022-05-10 "facility" "hatch" NA "tag"
"1910" "1910" 2022-05-10 "facility" "hatch" NA "tag"
"1911" "1911" 2022-05-10 "facility" "hatch" NA "tag"
"1912" "1912" 2022-05-10 "facility" "hatch" NA "tag"
"1913" "1913" 2022-05-10 "facility" "hatch" NA "tag"
"1914" "1914" 2022-05-10 "facility" "hatch" NA "tag"
"1915" "1915" 2022-05-10 "facility" "hatch" NA "tag"
"1916" "1916" 2022-05-10 "facility" "hatch" NA "tag"
"1917" "1917" 2022-05-10 "facility" "hatch" NA "tag"
"1918" "1918" 2022-05-10 "facility" "hatch" NA "tag"
"1919" "1919" 2022-05-10 "facility" "hatch" NA "tag"
"1920" "1920" 2022-05-10 "facility" "hatch" NA "tag"
"1921" "1921" 2022-05-10 "facility" "hatch" NA "tag"
"1922" "1922" 2022-05-10 "facility" "hatch" NA "tag"
"1923" "1923" 2022-05-10 "facility" "hatch" NA "tag"
"1924" "1924" 2022-05-10 "facility" "hatch" NA "tag"
"1925" "1925" 2022-05-10 "facility" "hatch" NA "tag"
"1926" "1926" 2022-05-10 "facility" "hatch" NA "tag"
"1927" "1927" 2022-05-10 "facility" "hatch" NA "tag"
"1928" "1928" 2022-05-10 "facility" "hatch" NA "tag"
"1929" "1929" 2022-05-10 "facility" "hatch" NA "tag"
"1930" "1930" 2022-05-10 "facility" "hatch" NA "tag"
"1931" "1931" 2022-05-10 "facility" "hatch" NA "tag"
"1932" "1932" 2022-05-10 "facility" "hatch" NA "tag"
"1933" "1933" 2022-05-10 "facility" "hatch" NA "tag"
"1934" "1934" 2022-05-10 "facility" "hatch" NA "tag"
"1935" "1935" 2022-05-10 "facility" "hatch" NA "tag"
"1936" "1936" 2022-05-10 "facility" "hatch" NA "tag"
"1937" "1937" 2022-05-10 "facility" "hatch" NA "tag"
"1938" "1938" 2022-05-10 "facility" "hatch" NA "tag"
"1939" "1939" 2022-05-10 "facility" "hatch" NA "tag"
"1940" "1940" 2022-05-10 "facility" "hatch" NA "tag"
"1941" "1941" 2022-05-10 "facility" "hatch" NA "tag"
"1942" "1942" 2022-05-10 "facility" "hatch" NA "tag"
"1943" "1943" 2022-05-10 "facility" "hatch" NA "tag"
"1944" "1944" 2022-05-10 "facility" "hatch" NA "tag"
"1945" "1945" 2022-05-10 "facility" "hatch" NA "tag"
"1946" "1946" 2022-05-10 "facility" "hatch" NA "tag"
"1947" "1947" 2022-05-10 "facility" "hatch" NA "tag"
"1948" "1948" 2022-05-10 "facility" "hatch" NA "tag"
"1949" "1949" 2022-05-10 "facility" "hatch" NA "tag"
"1950" "1950" 2022-05-10 "facility" "hatch" NA "tag"
"1951" "1951" 2022-05-10 "facility" "hatch" NA "tag"
"1952" "1952" 2022-05-10 "facility" "hatch" NA "tag"
"1953" "1953" 2022-05-10 "facility" "hatch" NA "tag"
"1954" "1954" 2022-05-10 "facility" "hatch" NA "tag"
"1955" "1955" 2022-05-10 "facility" "hatch" NA "tag"
"1956" "1956" 2022-05-10 "facility" "hatch" NA "tag"
"1957" "1957" 2022-05-10 "facility" "hatch" NA "tag"
"1958" "1958" 2022-05-10 "facility" "hatch" NA "tag"
"1959" "1959" 2022-05-10 "facility" "hatch" NA "tag"
"1960" "1960" 2022-05-10 "facility" "hatch" NA "tag"
"1961" "1961" 2022-05-10 "facility" "hatch" NA "tag"
"1962" "1962" 2022-05-10 "facility" "hatch" NA "tag"
"1963" "1963" 2022-05-10 "facility" "hatch" NA "tag"
"1964" "1964" 2022-05-10 "facility" "hatch" NA "tag"
"1965" "1965" 2022-05-10 "facility" "hatch" NA "tag"
"1966" "1966" 2022-05-10 "facility" "hatch" NA "tag"
"1967" "1967" 2022-05-10 "facility" "hatch" NA "tag"
"1968" "1968" 2022-05-10 "facility" "hatch" NA "tag"
"1969" "1969" 2022-05-10 "facility" "hatch" NA "tag"
"1970" "1970" 2022-05-10 "facility" "hatch" NA "tag"
"1971" "1971" 2022-05-10 "facility" "hatch" NA "tag"
"1972" "1972" 2022-05-10 "facility" "hatch" NA "tag"
"1973" "1973" 2022-05-10 "facility" "hatch" NA "tag"
"1974" "1974" 2022-05-10 "facility" "hatch" NA "tag"
"1975" "1975" 2022-05-10 "facility" "hatch" NA "tag"
"1976" "1976" 2022-05-10 "facility" "hatch" NA "tag"
"1977" "1977" 2022-05-10 "facility" "hatch" NA "tag"
"1978" "1978" 2022-05-10 "facility" "hatch" NA "tag"
"1979" "1979" 2022-05-10 "facility" "hatch" NA "tag"
"1980" "1980" 2022-05-10 "facility" "hatch" NA "tag"
"1981" "1981" 2022-05-10 "facility" "hatch" NA "tag"
"1982" "1982" 2022-05-10 "facility" "hatch" NA "tag"
"1983" "1983" 2022-05-10 "facility" "hatch" NA "tag"
"1984" "1984" 2022-05-10 "facility" "hatch" NA "tag"
"1985" "1985" 2022-05-10 "facility" "hatch" NA "tag"
"1986" "1986" 2022-05-10 "facility" "hatch" NA "tag"
"1987" "1987" 2022-05-10 "facility" "hatch" NA "tag"
"1988" "1988" 2022-05-10 "facility" "hatch" NA "tag"
"1989" "1989" 2022-05-10 "facility" "hatch" NA "tag"
"1990" "1990" 2022-05-10 "facility" "hatch" NA "tag"
"1991" "1991" 2022-05-10 "facility" "hatch" NA "tag"
"1992" "1992" 2022-05-10 "facility" "hatch" NA "tag"
"1993" "1993" 2022-05-10 "facility" "hatch" NA "tag"
"1994" "1994" 2022-05-10 "facility" "hatch" NA "tag"
"1995" "1995" 2022-05-10 "facility" "hatch" NA "tag"
"1996" "1996" 2022-05-10 "facility" "hatch" NA "tag"
"1997" "1997" 2022-05-10 "facility" "hatch" NA "tag"
"1998" "1998" 2022-05-10 "facility" "hatch" NA "tag"
"1999" "1999" 2022-05-10 "facility" "hatch" NA "tag"
"2000" "2000" 2022-05-10 "facility" "hatch" NA "tag"
"2001" "2001" 2022-05-10 "facility" "hatch" NA "tag"
"2002" "2002" 2022-05-10 "facility" "hatch" NA "tag"
"2003" "2003" 2022-05-10 "facility" "hatch" NA "tag"
"2004" "2004" 2022-05-10 "facility" "hatch" NA "tag"
"2005" "2005" 2022-05-10 "facility" "hatch" NA "tag"
"2006" "2006" 2022-05-10 "facility" "hatch" NA "tag"
"2007" "2007" 2022-05-10 "facility" "hatch" NA "tag"
"2008" "2008" 2022-05-10 "facility" "hatch" NA "tag"
"2009" "2009" 2022-05-10 "facility" "hatch" NA "tag"
"2010" "2010" 2022-05-10 "facility" "hatch" NA "tag"
"2011" "2011" 2022-05-10 "facility" "hatch" NA "tag"
"2012" "2012" 2022-05-10 "facility" "hatch" NA "tag"
"2013" "2013" 2022-05-10 "facility" "hatch" NA "tag"
"2014" "2014" 2022-05-10 "facility" "hatch" NA "tag"
"2015" "2015" 2022-05-10 "facility" "hatch" NA "tag"
"2016" "2016" 2022-05-10 "facility" "hatch" NA "tag"
"2017" "2017" 2022-05-10 "facility" "hatch" NA "tag"
"2018" "2018" 2022-05-10 "facility" "hatch" NA "tag"
"2019" "2019" 2022-05-10 "facility" "hatch" NA "tag"
"2020" "2020" 2022-05-10 "facility" "hatch" NA "tag"
"2021" "2021" 2022-05-10 "facility" "hatch" NA "tag"
"2022" "2022" 2022-05-10 "facility" "hatch" NA "tag"
"2023" "2023" 2022-05-10 "facility" "hatch" NA "tag"
"2024" "2024" 2022-05-10 "facility" "hatch" NA "tag"
"2025" "2025" 2022-05-10 "facility" "hatch" NA "tag"
"2026" "2026" 2022-05-10 "facility" "hatch" NA "tag"
"2027" "2027" 2022-05-10 "facility" "hatch" NA "tag"
"2028" "2028" 2022-05-10 "facility" "hatch" NA "tag"
"2029" "2029" 2022-05-10 "facility" "hatch" NA "tag"
"2030" "2030" 2022-05-10 "facility" "hatch" NA "tag"
"2031" "2031" 2022-05-10 "facility" "hatch" NA "tag"
"2032" "2032" 2022-05-10 "facility" "hatch" NA "tag"
"2033" "2033" 2022-05-10 "facility" "hatch" NA "tag"
"2034" "2034" 2022-05-10 "facility" "hatch" NA "tag"
