date,watershed,river,site,method,local,water_temp_start,fork_length_mm,annoted_species,confirmed_species,tag_id_long
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,92,ck,chinook,989.001038886826
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,92,ck,chinook,989.001038886796
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,93,ck,chinook,989.001038886755
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,93,ck,chinook,989.001038886825
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,94,ck,chinook,989.001038886775
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,102,ck,coho,989.001038886771
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,107,ck,chinook,989.001038886817
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,111,ck,chinook,989.001038886821
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,65,ck,chinook,989.001038887582
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,69,ck,chinook,989.001038887566
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,69,ck,chinook,989.001038887627
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,69,ck,chinook,989.001038887572
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,70,ck,chinook,989.001038887583
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,71,ck,chinook,989.001038887568
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,72,ck,chinook,989.001038887575
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,75,ck,chinook,989.001038887607
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,77,ck,chinook,989.001038887567
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,78,ck,chinook,989.001038887563
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,80,ck,chinook,989.001038887626
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,80,ck,chinook,989.001038887634
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,80,ck,chinook,989.001038887546
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,80,ck,chinook,989.001038887608
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,81,ck,chinook,989.001038887552
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,82,ck,chinook,989.001038887601
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,82,ck,chinook,989.001038887616
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,82,ck,chinook,989.001038887628
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,82,ck,chinook,989.001038887600
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,82,ck,chinook,989.001038887571
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,83,ck,chinook,989.001038887641
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,83,ck,chinook,989.001038887586
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,83,ck,chinook,989.001038887629
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,83,ck,chinook,989.001038887550
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,83,ck,chinook,989.001038887631
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,83,ck,chinook,989.001038887564
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,83,ck,chinook,989.001038887556
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,84,ck,chinook,989.001038887560
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,84,ck,chinook,989.001038887632
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,84,ck,chinook,989.001038887609
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,84,ck,chinook,989.001038887618
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,85,ck,chinook,989.001038887561
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,85,ck,chinook,989.001038887555
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,85,ck,chinook,989.001038887593
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,86,ck,chinook,989.001038887638
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,86,ck,chinook,989.001038887603
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,87,ck,chinook,989.001038887597
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,87,ck,chinook,989.001038887621
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,87,ck,chinook,989.001038887549
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,87,ck,chinook,989.001038887619
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,88,ck,chinook,989.001038887602
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,88,ck,chinook,989.001038887553
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,89,ck,chinook,989.001038887613
2021-06-23,puntledge,puntledge,little mexico,beach seine,marine,19.2,60,ck,chinook,
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,89,ck,chinook,989.001038887585
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,89,ck,chinook,989.001038887548
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,90,ck,chinook,989.001038887643
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,90,ck,chinook,989.001038887573
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,90,ck,chinook,989.001038887577
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,90,ck,chinook,989.001038887596
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,91,ck,chinook,989.001038887625
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,91,ck,chinook,989.001038887551
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,92,ck,chinook,989.001038887606
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,95,ck,chinook,989.001038887558
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,95,ck,chinook,989.001038887636
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,95,ck,chinook,989.001038887623
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,96,ck,chinook,989.001038887574
2022-06-13,puntledge,puntledge,little mexico,beach seine,marine,12.7,105,ck,coho,989.001038887590
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,74,ck,chinook,989.001038884999
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,74,ck,chinook,989.001038885008
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,74,ck,chinook,989.001038884981
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,75,ck,chinook,989.001038884959
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,76,ck,chinook,989.001038884977
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,77,ck,chinook,989.001038884947
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,77,ck,chinook,989.001038885037
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,77,ck,chinook,989.001038884993
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,77,ck,chinook,989.001038885031
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,77,ck,chinook,989.001038884971
2021-06-23,puntledge,puntledge,little mexico,beach seine,marine,19.2,61,ck,chinook,
2021-06-24,puntledge,puntledge,little mexico,beach seine,marine,20.4,71,ck,chinook,
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,78,ck,chinook,989.001038884975
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,79,ck,chinook,989.001038884956
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,81,ck,chinook,989.001038884973
2021-06-24,puntledge,puntledge,little mexico,beach seine,marine,20.4,97,co,coho,
2021-06-24,puntledge,puntledge,little mexico,beach seine,marine,20.4,105,co,coho,
2022-06-01,nanaimo,nanaimo,jack point,beach seine,marine,14.1,64,ck,chinook,
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,82,ck,chinook,989.001038885010
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,82,ck,chinook,989.001038885026
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,82,ck,chinook,989.001038884985
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,82,ck,chinook,989.001038884982
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,82,ck,chinook,989.001038884954
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,82,ck,chinook,989.001038884978
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,83,ck,chinook,989.001038884962
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,83,ck,chinook,989.001038885006
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,83,ck,chinook,989.001038885017
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,83,ck,chinook,989.001038885009
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,83,ck,chinook,989.001038884979
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,84,ck,chinook,989.001038885019
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,84,ck,chinook,989.001038885025
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,84,ck,chinook,989.001038885029
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,84,ck,chinook,989.001038885034
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,85,ck,chinook,989.001038885038
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,85,ck,chinook,989.001038884990
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,85,ck,chinook,989.001038884952
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,85,ck,chinook,989.001038885024
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,85,ck,chinook,989.001038884960
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,85,ck,chinook,989.001038885039
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,85,ck,chinook,989.001038884988
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,85,ck,chinook,989.001038884998
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,86,ck,chinook,989.001038884989
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,86,ck,chinook,989.001038884948
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,86,ck,chinook,989.001038884974
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,86,ck,chinook,989.001038885041
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,86,ck,chinook,989.001038885004
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,86,ck,chinook,989.001038884992
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885020
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885015
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038884983
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885005
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038884946
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038884968
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038884951
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885018
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038884976
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885030
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038884964
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038884995
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,88,ck,chinook,989.001038884944
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,88,ck,chinook,989.001038884972
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,88,ck,chinook,989.001038885027
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,88,ck,chinook,989.001038884958
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,89,ck,chinook,989.001038884980
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,89,ck,chinook,989.001038885012
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,89,ck,chinook,989.001038884957
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,89,ck,chinook,989.001038884986
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,89,ck,chinook,989.001038885021
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,89,ck,chinook,989.001038885011
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,92,ck,chinook,989.001038885032
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,92,ck,chinook,989.001038885028
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,92,ck,chinook,989.001038885002
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,92,ck,chinook,989.001038885016
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,93,ck,chinook,989.001038884984
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,93,ck,chinook,989.001038885033
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,96,ck,chinook,989.001038885000
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,109,ck,chinook,989.001038884963
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,66,ck,chinook,989.001038885197
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,68,ck,chinook,989.001038885161
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,69,ck,chinook,989.001038885230
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,72,ck,chinook,989.001038885240
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,72,ck,chinook,989.001038885187
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,77,ck,chinook,989.001038885242
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,78,ck,chinook,989.001038885149
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,78,ck,chinook,989.001038885172
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,79,ck,chinook,989.001038885183
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,81,ck,chinook,989.001038885200
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,81,ck,chinook,989.001038885167
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,82,ck,chinook,989.001038885213
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,83,ck,chinook,989.001038885207
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,83,ck,chinook,989.001038885146
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,83,ck,chinook,989.001038885164
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,83,ck,chinook,989.001038885216
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,84,ck,chinook,989.001038885181
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,84,ck,chinook,989.001038885215
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,84,ck,chinook,989.001038885153
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,84,ck,chinook,989.001038885233
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,84,ck,chinook,989.001038885191
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,86,ck,chinook,989.001038885211
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,86,ck,chinook,989.001038885196
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885166
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885234
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885231
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885225
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885224
2022-06-15,puntledge,puntledge,little mexico,beach seine,marine,13.2,87,ck,chinook,989.001038885192
