date,watershed,river,site,method,water_temp_start,fork_length_mm,weight_g,species
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,135,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,138,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,139,,stl
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,89,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,99,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,104,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,104,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,104,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,104,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,105,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,107,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,107,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,108,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,108,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,108,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,109,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,109,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,109,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,110,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,110,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,111,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,112,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,112,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,112,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,112,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,112,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,113,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,114,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,114,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,114,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,114,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,114,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,115,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,115,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,116,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,116,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,117,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,117,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,117,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,117,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,117,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,118,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,118,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,118,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,118,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,119,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,119,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,119,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,119,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,120,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,121,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,122,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,122,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,122,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,122,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,122,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,123,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,124,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,124,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,124,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,125,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,125,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,125,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,125,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,126,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,126,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,127,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,127,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,128,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,128,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,128,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,128,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,129,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,129,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,130,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,130,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,131,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,131,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,131,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,132,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,132,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,133,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,133,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,133,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,133,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,133,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,134,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,134,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,134,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,135,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,135,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,135,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,136,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,136,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,137,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,138,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,139,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,143,,co
2022-05-20,puntledge,puntledge,little mexico,beach seine,10.3,145,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,94,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,95,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,95,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,96,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,96,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,98,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,99,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,99,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,100,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,101,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,101,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,102,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,103,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,103,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,105,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,106,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,106,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,106,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,107,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,108,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,108,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,110,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,114,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,114,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,114,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,115,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,116,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,116,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,116,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,116,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,117,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,117,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,117,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,118,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,118,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,119,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,119,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,120,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,120,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,120,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,121,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,122,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,123,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,123,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,123,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,124,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,124,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,124,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,125,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,125,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,125,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,125,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,126,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,126,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,132,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,133,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,134,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,136,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,138,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,139,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,146,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,147,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,151,,co
2022-05-25,puntledge,puntledge,little mexico,beach seine,13.7,97,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,87,,ck
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,93,,ck
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,97,,ck
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,89,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,91,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,92,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,93,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,95,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,95,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,95,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,96,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,97,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,97,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,98,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,98,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,100,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,100,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,101,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,102,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,102,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,105,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,105,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,105,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,106,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,107,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,108,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,108,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,108,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,113,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,114,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,115,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,115,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,116,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,119,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,120,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,125,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,127,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,140,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,105,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,68,,ck
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,74,,ck
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,82,,ck
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,82,,ck
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,114,,ck
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,90,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,91,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,93,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,93,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,96,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,98,,co
2021-05-08,cowichan,cowichan,rst,rst,,60,,ck
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,98,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,98,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,99,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,99,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,100,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,101,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,101,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,101,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,102,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,103,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,103,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,103,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,104,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,105,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,105,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,106,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,106,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,107,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,109,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,110,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,110,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,111,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,111,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,111,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,114,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,115,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,115,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,115,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,115,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,115,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,116,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,116,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,118,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,119,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,120,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,120,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,120,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,121,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,121,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,121,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,123,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,124,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,124,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,125,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,125,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,125,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,126,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,128,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,128,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,129,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,136,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,136,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,138,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,140,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,111,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,74,,ck
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,111,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,114,,co
2022-05-30,puntledge,puntledge,little mexico,beach seine,11,145,,co
2022-06-01,nanaimo,nanaimo,jack point,beach seine,14.1,74,,ck
2022-06-01,nanaimo,nanaimo,jack point,beach seine,14.1,74,,ck
